date,daily_return,log_return,rolling_mean_7d,rolling_std_7d,price_momentum_5d,spike_signal,spike_intensity,inter_spike_interval,india_repo_rate,target
2021-05-09,0.0,0.0,73.76517050606864,0.1745118424386581,-0.0030107370002714,0,0.0,5.0,6.23,0
2021-05-10,-0.0044134605728264,-0.0044232286411922,73.65024130684989,0.1857916507728118,-0.0066225124473286,1,0.0044134605728264,6.0,6.23,1
2021-05-11,0.0028612455193495,0.0028571599477487,73.6020268031529,0.1724068913294364,-0.0040569480002915,0,0.0,1.0,6.23,0
2021-05-12,-0.0016993308553889,-0.0017007763558881,73.54434095110211,0.1709108832022773,-0.0032615147170799,0,0.0,2.0,6.23,1
2021-05-13,0.004177211333475,0.0041685110065336,73.5275126865932,0.1455256488255172,0.0009020725801545,1,0.004177211333475,3.0,6.23,0
2021-05-14,-0.0032124975213808,-0.0032176686693799,73.50318472726005,0.1426298866513314,-0.0023133228471541,1,0.0032124975213808,1.0,6.23,0
2021-05-15,0.0,0.0,73.4788567679269,0.1346397870387995,0.002109447689882,0,0.0,1.0,6.23,0
2021-05-16,0.0,0.0,73.45452880859375,0.1205465782555953,-0.0007496528884991,0,0.0,2.0,6.23,0
2021-05-17,-0.0022602027513434,-0.002262760864879,73.45290047781808,0.1231828756570156,-0.0013110583388207,0,0.0,3.0,6.23,0
2021-05-18,-0.0001255620620164,-0.000125569945592,73.42000034877232,0.1383302670865763,-0.0055903151871661,0,0.0,4.0,6.23,0
2021-05-19,-0.0019312537394807,-0.0019331210144924,73.38472856794085,0.1775932300912211,-0.0043121277879867,0,0.0,5.0,6.23,1
2021-05-20,0.0012950363685815,0.0012941985322578,73.31919969831195,0.1273002641034603,-0.0030226757817166,0,0.0,6.0,6.23,0
2021-05-21,-0.0027450978757739,-0.0027488725664605,73.25877053397042,0.1550585561372405,-0.005759476116623,0,0.0,7.0,6.23,0
2021-05-22,0.0,0.0,73.1983413696289,0.1528409586734576,-0.0035072003491583,0,0.0,8.0,6.23,0
2021-05-23,0.0,0.0,73.13791220528739,0.1189830479159874,-0.0033820629459392,0,0.0,9.0,6.23,0
2021-05-24,-0.0015351380809321,-0.0015363176127132,73.08518327985492,0.1275657082041915,-0.0029865230876513,0,0.0,10.0,6.23,0
2021-05-25,-0.0010039310692598,-0.0010044353455898,73.02331215994698,0.1281852477043648,-0.0052756600904904,0,0.0,11.0,6.23,0
2021-05-26,-0.0004352225904301,-0.0004353173272705,72.97712707519531,0.1416332840332071,-0.0029716461783075,0,0.0,12.0,6.23,0
2021-05-27,-0.0018185659296692,-0.001820221528204,72.89849853515625,0.1350774791378576,-0.0047848079734819,0,0.0,13.0,6.23,1
2021-05-28,0.00014445693745,0.0001444465045513,72.85008457728794,0.1439220545115215,-0.0046410422347381,0,0.0,14.0,6.23,0
2021-05-29,0.0,0.0,72.80167061941964,0.1330866776739519,-0.0031106794763276,0,0.0,15.0,6.23,0
2021-05-30,0.0,0.0,72.75325666155133,0.0961324262081117,-0.002108865562727,0,0.0,16.0,6.23,0
2021-05-31,-0.0039830136460597,-0.0039909669707372,72.67950003487724,0.1427627558953383,-0.0056507162974274,1,0.0039830136460597,17.0,6.23,1
2021-06-01,0.0012942680293033,0.0012934311864256,72.62958526611328,0.1397295984292779,-0.0025498329191744,0,0.0,1.0,6.27,1
2021-06-02,0.0050740750330331,0.0050612452953789,72.6367427280971,0.1510326814553736,0.0023665052747507,1,0.0050740750330331,2.0,6.27,1
2021-06-03,0.001511218000239,0.0015100772594442,72.67854309082031,0.1962890186617479,0.0038812995803586,0,0.0,1.0,6.27,1
2021-06-04,0.0010839967284566,0.0010834096282411,72.73014286586216,0.2402157034715865,0.0049695036248625,0,0.0,2.0,6.27,0
2021-06-05,0.0,0.0,72.78174264090401,0.2658292754970946,0.0089883178636283,0,0.0,3.0,6.27,0
2021-06-06,0.0,0.0,72.83334241594586,0.2782341413235895,0.0076841045434806,0,0.0,4.0,6.27,0
2021-06-07,-0.0018413317082458,-0.001843029043367,72.90708487374442,0.1994951127038802,0.0007507395082609,0,0.0,5.0,6.27,0
2021-06-08,-0.0013756197404467,-0.0013765667738868,72.95311410086495,0.0976351487550493,-0.0021339061671017,0,0.0,6.0,6.27,1
2021-06-09,0.0022785681308112,0.0022759761310665,72.97029985700335,0.0875546878127134,-0.0009431746171342,0,0.0,7.0,6.27,1
2021-06-10,0.0001369573860752,0.0001369480082686,72.97318485804966,0.0876875330893718,-0.0008063464057892,0,0.0,8.0,6.27,1
2021-06-11,0.0003699433711719,0.0003698749589948,72.9686279296875,0.0841391794542947,-0.0004367013371249,0,0.0,9.0,6.27,0
2021-06-12,0.0,0.0,72.96407100132534,0.0801326807340339,0.0014072215327497,0,0.0,10.0,6.27,0
2021-06-13,0.0,0.0,72.95951407296317,0.075595227802034,0.0027866746778935,0,0.0,11.0,6.27,1
2021-06-14,0.0030035941979555,0.0029990924209907,73.00549970354352,0.1231754167405751,0.0035120682980347,1,0.0030035941979555,12.0,6.27,0
2021-06-15,-0.0006936419557327,-0.0006938826366181,73.05855669294085,0.1029598190729553,0.0026786659752136,0,0.0,1.0,6.27,1
2021-06-16,0.0022396896398795,0.0022371852736763,73.111328125,0.1408661324007784,0.0045527273730421,0,0.0,2.0,6.27,1
2021-06-17,0.0065361639130729,0.0065148958179249,73.23115648542132,0.2917485251227046,0.0111186486584767,1,0.0065361639130729,3.0,6.27,1
2021-06-18,0.0058219735865217,0.0058050913917365,73.40852791922433,0.4634259248290209,0.017005354723806,1,0.0058219735865217,1.0,6.27,0
2021-06-19,0.0,0.0,73.58589935302734,0.5205783778268888,0.0139598308588783,0,0.0,1.0,6.27,0
2021-06-20,0.0,0.0,73.76327078683036,0.5038174082770414,0.0146636441334059,0,0.0,2.0,6.27,0
2021-06-21,-0.0014814119176906,-0.001482510293224,73.89359937395368,0.4594007194129625,0.0108964150906694,0,0.0,3.0,6.27,0
2021-06-22,-0.0001173058066683,-0.0001173126875326,74.02994210379464,0.3382451987382563,0.0042141229597514,0,0.0,4.0,6.27,1
2021-06-23,0.0026572882363771,0.0026537638880837,74.17101287841797,0.1678092802167078,0.0010544964982147,0,0.0,5.0,6.27,0
2021-06-24,-0.0011475058170744,-0.0011481647059753,74.23141370500836,0.0693184544041842,-9.421935972550828e-05,0,0.0,6.0,6.27,0
2021-06-25,-0.0007623547400297,-0.0007626454801786,74.22232818603516,0.0700443055676086,-0.0008565022711797,0,0.0,7.0,6.27,0
2021-06-26,0.0,0.0,74.21324266706195,0.0693884176373555,0.0006258367685584,0,0.0,8.0,6.27,0
2021-06-27,0.0,0.0,74.20415714808873,0.0673104107867988,0.0007432297603933,0,0.0,9.0,6.27,1
2021-06-28,0.0003059355297687,0.0003058887410372,74.21402849469867,0.0618452787492994,-0.0016036342474034,0,0.0,10.0,6.27,1
2021-06-29,0.0009756101572839,0.0009751345590016,74.23548562186105,0.0556870238264588,0.0005185122008613,0,0.0,11.0,6.27,1
2021-06-30,2.9578700706300864e-05,2.9578263265159063e-05,74.22911398751395,0.0441290750390037,0.0013114607768541,0,0.0,12.0,6.27,1
2021-07-01,0.0011227249722296,0.001122095187887,74.24684252057757,0.0698808265271797,0.0024356581588481,0,0.0,13.0,6.21,1
2021-07-02,0.0023395673923847,0.0023368348657166,74.29751368931362,0.1271657322480006,0.0047809239376401,0,0.0,14.0,6.21,0
2021-07-03,0.0,0.0,74.34818485804966,0.1465193725679488,0.0044736197686374,0,0.0,15.0,6.21,0
2021-07-04,0.0,0.0,74.39885602678571,0.1441309791638391,0.0034946002438599,0,0.0,16.0,6.21,0
2021-07-05,-0.0008478356140493,-0.0008481952299413,74.437255859375,0.1201778351794807,0.0026141457595257,0,0.0,17.0,6.21,0
2021-07-06,-0.0022017975354208,-0.0022042250555407,74.44188472202846,0.1138092896148188,-0.0007153294495789,0,0.0,18.0,6.21,1
2021-07-07,0.0059891286125846,0.0059712650710296,74.50978524344308,0.1441579627660088,0.0029231087606063,1,0.0059891286125846,19.0,6.21,1
2021-07-08,0.0007891361474665,0.0007888249432478,74.57419913155692,0.1701957638008517,0.0037145516388588,0,0.0,1.0,6.21,0
2021-07-09,-0.0013432165575479,-0.0013441194815471,74.59939902169364,0.1780304191426375,0.0023663456340457,0,0.0,2.0,6.21,0
2021-07-10,0.0,0.0,74.62459891183036,0.1814974247319911,0.0032169086578223,0,0.0,3.0,6.21,0
2021-07-11,0.0,0.0,74.64979880196708,0.1808481494195616,0.005430663414565,0,0.0,4.0,6.21,0
2021-07-12,-0.0030900920503134,-0.0030948762430258,74.65104239327567,0.1795254400588954,-0.0036435170062258,1,0.0030900920503134,5.0,6.21,1
2021-07-13,0.0006873475910931,0.0006871114759268,74.68302808489118,0.1204997228782048,-0.0037448547250061,0,0.0,1.0,6.21,1
2021-07-14,0.0015749723909017,0.001573733422609,74.66819981166294,0.1153072813939373,-0.0008336836370211,0,0.0,2.0,6.21,0
2021-07-15,-0.0025449333406092,-0.002548177188216,74.6178000313895,0.1140251711800045,-0.003376495308347,0,0.0,3.0,6.21,1
2021-07-16,0.0009118091995197,0.0009113937540303,74.59145791190011,0.1071983389328917,-0.0024677648283117,0,0.0,4.0,6.21,0
2021-07-17,0.0,0.0,74.56511579241071,0.0914445796053217,0.0006242562312191,0,0.0,5.0,6.21,0
2021-07-18,0.0,0.0,74.53877367292132,0.0601134050798852,-6.304802396643716e-05,0,0.0,6.0,6.21,1
2021-07-19,0.0012717874852836,0.0012709794486078,74.55895887102399,0.0647468245755916,-0.0003657370874574,0,0.0,7.0,6.21,1
2021-07-20,0.0048451570765861,0.004833457080032,74.6234872000558,0.1753317682810138,0.0070404988764256,1,0.0048451570765861,8.0,6.21,0
2021-07-21,-0.0062192158632122,-0.006238635745685,74.60461534772601,0.1779492110250824,-0.0001341902127329,1,0.0062192158632122,1.0,6.21,0
2021-07-22,-0.0011646734885938,-0.0011653522478344,74.6004867553711,0.1819084950992101,-0.0012987074135435,0,0.0,1.0,6.21,1
2021-07-23,0.0001585524113598,0.0001585398432547,74.58834402901786,0.1895297354211136,-0.0011403609153758,0,0.0,2.0,6.21,0
2021-07-24,0.0,0.0,74.57620130266461,0.1959803572316874,-0.0024090845570687,0,0.0,3.0,6.21,0
2021-07-25,0.0,0.0,74.56405857631138,0.2013728880084065,-0.0072192631696209,0,0.0,4.0,6.21,0
2021-07-26,-4.1706917599526605e-05,-4.170778735719779e-05,74.53793007986886,0.2029780925816211,-0.001047970686713,0,0.0,5.0,6.21,0
2021-07-27,-0.0021410785592292,-0.0021433739449136,74.43737248011998,0.0715113722484442,-0.0020244898394244,0,0.0,6.0,6.21,1
2021-07-28,0.002864457019948,0.0028603622805448,74.43384334019252,0.066805722100276,0.0006755086015137,0,0.0,7.0,6.21,0
2021-07-29,-0.001507296599699,-0.0015084337140081,74.42667170933315,0.0686778416956748,-0.0008328061900033,0,0.0,8.0,6.21,0
2021-07-30,-0.0018550946284918,-0.0018568174475234,74.39809962681362,0.0935006413805529,-0.0026863558842056,0,0.0,9.0,6.21,0
2021-07-31,0.0,0.0,74.36952754429409,0.1042268911477905,-0.002644759271363,0,0.0,10.0,6.21,0
2021-08-01,0.0,0.0,74.34095546177456,0.1052581143629887,-0.0005047614460434,0,0.0,11.0,6.28,1
2021-08-02,0.0017117126188741,0.0017102493084359,74.33098384312221,0.0962485564515213,-0.0016536330927332,0,0.0,12.0,6.28,0
2021-08-03,-0.0006331920438747,-0.0006333925946195,74.33705575125558,0.0945203137800239,-0.0007796566433986,0,0.0,13.0,6.28,0
2021-08-04,-0.0015820842456268,-0.0015833370624558,74.29592786516461,0.0701232929669222,-0.0005063521091188,0,0.0,14.0,6.28,0
2021-08-05,-0.00040966627362,-0.0004097502097725,74.26649911063058,0.0672310877813306,-0.0009158109473572,0,0.0,15.0,6.28,0
2021-08-06,-0.0013749242166742,-0.0013758702922626,74.24221365792411,0.0973148053025708,-0.002289475993382,0,0.0,16.0,6.28,0
2021-08-07,0.0,0.0,74.21792820521763,0.1142110444186128,-0.0039943514305083,0,0.0,17.0,6.28,0
2021-08-08,0.0,0.0,74.19364275251117,0.1234584673993658,-0.003363288994466,0,0.0,18.0,6.28,1
2021-08-09,0.0055263213181853,0.0055111072307489,74.20968627929688,0.1548748407734974,0.0037324349802568,1,0.0055263213181853,19.0,6.28,0
2021-08-10,-0.0003382926025148,-0.0003383498363655,74.2288578578404,0.1789710542986943,0.0038041044094968,0,0.0,1.0,6.28,0
2021-08-11,-0.0004122767491691,-0.0004123617585938,74.26044355119977,0.1948044629876687,0.0047717443200238,0,0.0,2.0,6.28,0
2021-08-12,-0.0044670119439425,-0.0044770188535725,74.24887193952289,0.2023614434801265,0.0002834169372103,1,0.0044670119439425,3.0,6.28,1
2021-08-13,0.0021200828430194,0.0021178386387616,74.2743148803711,0.1886131929641486,0.0024041006476159,0,0.0,1.0,6.28,0
2021-08-14,0.0,0.0,74.2997578212193,0.1693790180489348,-0.0031050611051895,0,0.0,2.0,6.28,0
2021-08-15,0.0,0.0,74.32520076206752,0.1424538500449571,-0.0027677047967334,0,0.0,3.0,6.28,0
2021-08-16,-0.0005831454925401,-0.000583315588003,74.28597150530133,0.1259065224674549,-0.0029381709050767,0,0.0,4.0,6.28,0
2021-08-17,-0.001102105483039,-0.0011027132478752,74.23865727015904,0.1078216537826829,0.0004319030461571,0,0.0,5.0,6.28,1
2021-08-18,0.0030957012245416,0.0030909194076816,74.22851453508649,0.0876758424025181,0.001405877892868,1,0.0030957012245416,6.0,6.28,0
2021-08-19,-0.0012735064692035,-0.0012743180676908,74.2523433140346,0.0684315927859479,0.000130581029073,0,0.0,1.0,6.28,1
2021-08-20,0.0021475771547345,0.0021452744072127,74.2765143258231,0.0959692214550163,0.0022784386166424,0,0.0,2.0,6.28,0
2021-08-21,0.0,0.0,74.30068533761161,0.111238835320325,0.0028632538027316,0,0.0,3.0,6.28,0
2021-08-22,0.0,0.0,74.32485634940011,0.1190581536117656,0.0039697343517659,0,0.0,4.0,6.28,0
2021-08-23,-0.0017170655983431,-0.0017185414451368,74.33695656912667,0.110221670289045,-0.0008472260068221,0,0.0,5.0,6.28,0
2021-08-24,-0.0026324474172813,-0.0026359183997744,74.33279963902065,0.1192838414106189,-0.0022067469835457,0,0.0,6.0,6.28,1
2021-08-25,0.0005248522913487,0.0005247146045596,74.30141339983258,0.1371225799418929,-0.0038224211188715,0,0.0,7.0,6.28,0
2021-08-26,-0.0006042204676184,-0.0006044030823685,74.27715628487724,0.1571969118758769,-0.0044243320014141,0,0.0,8.0,6.28,1
2021-08-27,0.0007557322133944,0.0007554467915978,74.23811340332031,0.1467008516352096,-0.0036719433982359,0,0.0,9.0,6.28,0
2021-08-28,0.0,0.0,74.19907052176339,0.1215508202511289,-0.0019582402268194,0,0.0,10.0,6.28,0
2021-08-29,0.0,0.0,74.16002764020648,0.0668674450161781,0.0006759866898776,0,0.0,11.0,6.28,0
2021-08-30,-0.0088920782631285,-0.008931848727972,74.0450417654855,0.2430367329797747,-0.0087423663401454,1,0.0088920782631285,12.0,6.28,0
2021-08-31,-0.0011619015864269,-0.0011625771173928,73.945798601423,0.3375169199248027,-0.009295506224752,0,0.0,1.0,6.28,0
2021-09-01,-0.0056463454696678,-0.0056623463376274,73.78178405761719,0.4754637409083855,-0.0156332836922665,1,0.0056463454696678,2.0,6.19,0
2021-09-02,-0.0001588658151389,-0.0001588784356491,73.62251281738281,0.53420793722995,-0.0157896659130484,0,0.0,1.0,6.19,1
2021-09-03,0.0009481196654548,0.0009476704839009,73.46512712751117,0.5126951451611662,-0.0148565167403566,0,0.0,2.0,6.19,0
2021-09-04,0.0,0.0,73.3077414376395,0.4272437723353082,-0.0060179505646324,0,0.0,3.0,6.19,0
2021-09-05,0.0,0.0,73.15035574776786,0.2107626807143614,-0.0048616977925834,0,0.0,4.0,6.19,0
2021-09-06,-0.0008185581908923,-0.0008188933925821,73.07862745012555,0.1499549157586966,-3.010089128948142e-05,0,0.0,5.0,6.19,1
2021-09-07,0.0015823302449375,0.0015810796794668,73.03559875488281,0.0453456577460547,0.0017113194093893,0,0.0,6.0,6.19,1
2021-09-08,0.0038353595249092,0.0038280232856601,73.09184265136719,0.1381828113065131,0.0046007607223238,1,0.0038353595249092,7.0,6.19,1
2021-09-09,0.0054311966814655,0.0054165009191393,73.20668574741909,0.2877732766005246,0.0100569450401566,1,0.0054311966814655,1.0,6.19,0
2021-09-10,-0.0034015835111033,-0.003407382049504,73.27578626360211,0.30276645240642,0.0066211519906326,1,0.0034015835111033,1.0,6.19,0
2021-09-11,0.0,0.0,73.34488677978516,0.2989652168636986,0.0074458050062006,0,0.0,1.0,6.19,0
2021-09-12,0.0,0.0,73.4139872959682,0.2755929739673503,0.0058542114654009,0,0.0,2.0,6.19,0
2021-09-13,-0.0001863307705244,-0.0001863481322591,73.4896730695452,0.2048613846644846,0.0018244329937739,0,0.0,3.0,6.19,1
2021-09-14,0.0002244479778255,0.0002244227931464,73.55121612548828,0.1181519352889177,-0.0033636376419713,0,0.0,4.0,6.19,1
2021-09-15,0.0014957765941774,0.0014946590346417,73.58841596330915,0.0984287651034638,0.0015339089321846,0,0.0,5.0,6.19,0
2021-09-16,-0.0028892973968769,-0.002893479474053,73.53827340262276,0.0618044627591127,-0.001359820383777,0,0.0,6.0,6.19,1
2021-09-17,0.0017279843285649,0.0017264930812991,73.5421164376395,0.0626158165434428,0.000365814196475,0,0.0,7.0,6.19,0
2021-09-18,0.0,0.0,73.54595947265625,0.0631445051993326,0.0005522478677701,0,0.0,8.0,6.19,0
2021-09-19,0.0,0.0,73.549802507673,0.063397600769602,0.0003277263324321,0,0.0,9.0,6.19,1
2021-09-20,0.0017833921142664,0.0017818037587099,73.57434517996651,0.0823116082302785,0.0006150064048923,0,0.0,10.0,6.19,0
2021-09-21,-0.000503442467748,-0.0005035692374564,73.59123011997768,0.0863097250050735,0.0030092463212415,0,0.0,11.0,6.19,1
2021-09-22,0.0018151908845411,0.0018135454164923,73.61150142124721,0.1146455817218923,0.0030965644189212,0,0.0,12.0,6.19,1
2021-09-23,0.0011139190565248,0.0011132991090307,73.67391531808036,0.1230656479165769,0.004213932797562,0,0.0,13.0,6.19,0
2021-09-24,-0.0004724809048004,-0.0004725925590742,73.71321432931083,0.1263324399969893,0.0037394608899806,0,0.0,14.0,6.19,0
2021-09-25,0.0,0.0,73.7525133405413,0.1147649268379051,0.0019525865482615,0,0.0,15.0,6.19,0
2021-09-26,0.0,0.0,73.79181235177177,0.0823314205311517,0.002457266108123,0,0.0,16.0,6.19,0
2021-09-27,-0.0003670044788598,-0.0003670718414856,73.80849783761161,0.0707169419853923,0.0002736721498627,0,0.0,17.0,6.19,1
2021-09-28,0.00016806542024,0.0001680512988295,73.83225577218192,0.0257746572525106,-0.0006713876201327,0,0.0,18.0,6.19,1
2021-09-29,0.0045783413924349,0.0045678926672314,73.88519832066127,0.1240907400034354,0.004378429559731,1,0.0045783413924349,19.0,6.19,1
2021-09-30,0.0021398594262243,0.002137573187947,73.94906943184989,0.2059623269579605,0.0065276582097207,0,0.0,1.0,6.19,0
2021-10-01,-0.0009095077745976,-0.0009099216277477,74.00827026367188,0.2277867594864001,0.0056122134792313,0,0.0,2.0,6.36,0
2021-10-02,0.0,0.0,74.06747109549386,0.2305979451969549,0.0059814131635121,0,0.0,3.0,6.36,0
2021-10-03,0.0,0.0,74.12667192731585,0.2151424963161969,0.0058123708847167,0,0.0,4.0,6.36,0
2021-10-04,-0.0013777304549326,-0.0013786803981465,74.17512948172433,0.1650618631023306,-0.0001510174336665,0,0.0,5.0,6.36,1
2021-10-05,0.0056734748639402,0.005657441320775,74.28191484723773,0.1410751102379763,0.0033745202115519,1,0.0056734748639402,6.0,6.36,0
2021-10-06,-0.0001287034731317,-0.0001287117561344,74.33904375348773,0.1641239161420287,0.0041586725455586,0,0.0,1.0,6.36,1
2021-10-07,0.0026393747439412,0.0026358977112062,74.40161568777901,0.2277164365997196,0.0068090235847849,0,0.0,2.0,6.36,1
2021-10-08,0.0009363254791869,0.0009358873999206,74.48384421212333,0.2663458924826064,0.0077517245262426,0,0.0,3.0,6.36,0
2021-10-09,0.0,0.0,74.56607273646763,0.2724859437660469,0.009142050262242,0,0.0,4.0,6.36,0
2021-10-10,0.0,0.0,74.64830126081195,0.2485561120166331,0.0034490075407139,0,0.0,5.0,6.36,1
2021-10-11,0.0063584063731696,0.0063382769895079,74.81311580113002,0.2471923539547907,0.0099593293788245,1,0.0063584063731696,6.0,6.36,1
2021-10-12,0.0012854488767619,0.0012846233946888,74.93165915352958,0.3049590604504433,0.0085955189248473,0,0.0,1.0,6.36,1
2021-10-13,0.0010781965705335,0.0010776157340776,75.06318773542132,0.317834650009817,0.0087384756178504,0,0.0,2.0,6.36,0
2021-10-14,-0.0023528814838668,-0.0023556538590726,75.14122990199498,0.2973942064167172,0.0063650335365051,0,0.0,3.0,6.36,0
2021-10-15,-0.0041337121438153,-0.004142279550138,75.16480146135602,0.2742535396384356,0.0022050101762641,1,0.0041337121438153,4.0,6.36,0
2021-10-16,0.0,0.0,75.18837302071708,0.2463539141963587,-0.0041271540741374,0,0.0,1.0,6.36,0
2021-10-17,0.0,0.0,75.21194458007812,0.2118231694531907,-0.0054056542587044,0,0.0,2.0,6.36,1
2021-10-18,0.000145273351445,0.0001452628002936,75.16910117013114,0.2198528732875244,-0.0063325350577218,0,0.0,3.0,6.36,1
2021-10-19,0.0030610792832146,0.0030564037191105,75.14522879464286,0.1982875233358627,-0.0009401707929661,1,0.0030610792832146,4.0,6.36,0
2021-10-20,-0.0015337785702385,-0.0015349560127011,75.09325735909599,0.1309785448416925,0.0016681002406471,0,0.0,1.0,6.36,0
2021-10-21,-0.0041387784169677,-0.0041473668656754,75.02224295479911,0.1309806130913784,-0.0024775820735939,1,0.0041387784169677,2.0,6.36,1
2021-10-22,0.0007513213904473,0.0007510392898214,75.00372859409877,0.1439867133867755,-0.001728122143555,0,0.0,1.0,6.36,0
2021-10-23,0.0,0.0,74.98521423339844,0.1533251533062757,-0.001873123380089,0,0.0,2.0,6.36,0
2021-10-24,0.0,0.0,74.9666998726981,0.1596408720196542,-0.0049191447711536,0,0.0,3.0,6.36,1
2021-10-25,0.0017136874261038,0.0017122207391962,74.96495710100446,0.1592076406238079,-0.0016826895244858,0,0.0,4.0,6.36,1
2021-10-26,0.00128276159272,0.0012819395569769,74.94415719168526,0.123472279559422,0.0037522216095207,0,0.0,5.0,6.36,0
2021-10-27,-0.0026767435639024,-0.0026803324477343,74.91112845284599,0.0965512496878799,0.0003138770975499,0,0.0,6.0,6.36,1
2021-10-28,0.0021512172470654,0.0021489066923202,74.94552939278739,0.0970780748964762,0.002465769562441,0,0.0,7.0,6.36,0
2021-10-29,-0.0033684207530094,-0.0033741066541228,74.93578665597099,0.1091335615818258,-0.0009109569399347,1,0.0033684207530094,8.0,6.36,0
2021-10-30,0.0,0.0,74.92604391915458,0.1190572708960847,-0.0026201542406619,0,0.0,1.0,6.36,0
2021-10-31,0.0,0.0,74.91630118233817,0.1273485417846413,-0.0038979157367831,0,0.0,2.0,6.36,1
2021-11-01,0.0017526843365835,0.0017511501777276,74.9069584437779,0.1230505043179611,0.0005260885519911,0,0.0,3.0,6.35,0
2021-11-02,-0.0013132061270326,-0.0013140691378221,74.86981637137276,0.0945717082938678,-0.0029327167739119,0,0.0,4.0,6.35,0
2021-11-03,-0.0015756356605073,-0.001576878279823,74.84454454694476,0.1108562292131007,-0.0011391479177655,0,0.0,5.0,6.35,0
2021-11-04,-0.003700836474209,-0.0037077015123364,74.75675855364118,0.1553991111070945,-0.004835768591811,1,0.003700836474209,6.0,6.35,1
2021-11-05,0.0005723416707579,0.000572177945732,74.71117292131696,0.1854542877378436,-0.0042661946329282,0,0.0,1.0,6.35,0
2021-11-06,0.0,0.0,74.66558728899274,0.1994715992505276,-0.0060083482316773,0,0.0,2.0,6.35,0
2021-11-07,0.0,0.0,74.62000165666852,0.2008376506895832,-0.0047013159014916,0,0.0,3.0,6.35,0
2021-11-08,-0.0038535159927367,-0.0038609599151596,74.51468767438617,0.2054611950337098,-0.0069720650720627,1,0.0038535159927367,4.0,6.35,0
2021-11-09,-0.0036742717476164,-0.0036810384643098,74.38448769705636,0.2551788563936171,-0.0069455875675581,1,0.0036742717476164,1.0,6.35,1
2021-11-10,0.003467254351124,0.0034612572829987,74.30774470738002,0.2183950022534735,-0.0040724261866991,1,0.003467254351124,1.0,6.35,1
2021-11-11,0.0031021660751191,0.0030973642860088,74.30337306431362,0.215701128229879,-0.0009828934539398,1,0.0031021660751191,1.0,6.35,0
2021-11-12,-0.0011128543858798,-0.0011134740681086,74.28108651297433,0.2022806916819989,-0.0020946540225285,0,0.0,1.0,6.35,0
2021-11-13,0.0,0.0,74.25879996163505,0.1847945765897635,0.0017656659923474,0,0.0,2.0,6.35,0
2021-11-14,0.0,0.0,74.23651341029576,0.1619309996528405,0.0054599992609906,0,0.0,3.0,6.35,1
2021-11-15,0.0002408241977196,0.0002407952042273,74.25778416224888,0.164726649183022,0.0022271618708406,0,0.0,4.0,6.35,1
2021-11-16,0.0012792629474958,0.0012784453878263,74.33158329554966,0.0826770242759754,0.0004058488583168,0,0.0,5.0,6.35,1
2021-11-17,0.0003157941022453,0.0003157442497829,74.37212698800224,0.0592430897197768,0.0018366694567782,0,0.0,6.0,6.35,0
2021-11-18,-0.0026699283298894,-0.002673498945474,74.35139901297433,0.0702298374194253,-0.0008381626489265,0,0.0,7.0,6.35,0
2021-11-19,-0.0011500628609935,-0.0011507246907648,74.3302993774414,0.0974226099818708,-0.001987261570186,0,0.0,8.0,6.35,0
2021-11-20,0.0,0.0,74.30919974190849,0.1140671397099769,-0.0022275493201279,0,0.0,9.0,6.35,0
2021-11-21,0.0,0.0,74.28810010637555,0.1244695639173125,-0.0035023318642399,0,0.0,10.0,6.35,1
2021-11-22,0.0017283148328663,0.0017268230154251,74.28275735037667,0.1226602089575358,-0.0020952026131012,0,0.0,11.0,6.35,1
2021-11-23,0.0017119845076336,0.0017105207325585,74.28200095040458,0.1215757500073423,0.002289235364361,0,0.0,12.0,6.35,1
2021-11-24,0.0002310452913349,0.0002310186044821,74.28034319196429,0.1188140798681297,0.0036750990286444,0,0.0,13.0,6.35,1
2021-11-25,0.0023909815998639,0.0023881277514526,74.33251408168248,0.1751259303392353,0.0060748677226636,0,0.0,14.0,6.35,0
2021-11-26,-0.0015973421796482,-0.0015986192908379,74.37985665457589,0.1699768562341183,0.0044678219005662,0,0.0,15.0,6.35,0
2021-11-27,0.0,0.0,74.4271992274693,0.1479372401196742,0.0027347805059867,0,0.0,16.0,6.35,0
2021-11-28,0.0,0.0,74.47454180036273,0.0982292092717786,0.0010210479800296,0,0.0,17.0,6.35,1
2021-11-29,0.0063860742539338,0.0063657696802417,74.57154192243304,0.1912988889759819,0.0071809383088624,1,0.0063860742539338,18.0,6.35,1
2021-11-30,0.0009776161712855,0.000977138615815,74.6608418055943,0.2507642319225134,0.0057608190693048,0,0.0,1.0,6.35,0
2021-12-01,-5.326504564728829e-05,-5.326646428020812e-05,74.74711390904018,0.2682086054720114,0.0073162759491866,0,0.0,2.0,6.44,0
2021-12-02,-0.0004397650032448,-0.0004398617282324,74.80324227469308,0.279277312141175,0.0068732935038252,0,0.0,3.0,6.44,0
2021-12-03,-0.0004585697627091,-0.0004586749379775,74.8714850289481,0.251460561156086,0.0064115718565449,0,0.0,4.0,6.44,0
2021-12-04,0.0,0.0,74.93972778320312,0.1939136552807496,2.533580627082573e-05,0,0.0,5.0,6.44,0
2021-12-05,0.0,0.0,75.00797053745815,0.0332579725633186,-0.0009513503095675,0,0.0,6.0,6.44,1
