data,daily_return,log_return,rolling_mean_7d,rolling_std_7d,price_momentum_5d,spike_signal,spike_intensity,inter_spike_interval,india_repo_rate,target
2023-07-12,-0.0015194943844532016,-0.0015206499868146094,82.60568673270089,0.1698534738950299,-0.004452179171175689,0,0.0,5.0,7.11,0
2023-07-13,-0.0048313383307161395,-0.004843046973247347,82.54964447021484,0.2801856904569654,-0.009262007518006899,1,0.0048313383307161395,6.0,7.11,1
2023-07-14,0.00035364258374004365,0.00035358006694016065,82.44427272251674,0.3200641897920313,-0.008911640374536116,0,0.0,1.0,7.11,0
2023-07-15,0.0,0.0,82.33890097481864,0.31697108891410014,-0.007074998847953184,0,0.0,2.0,7.11,0
2023-07-16,0.0,0.0,82.23352922712054,0.269430469689917,-0.0059920922686986745,0,0.0,3.0,7.11,1
2023-07-17,0.0005607359638599707,0.0005605788101944514,82.15659986223493,0.2132851662028012,-0.003921180113181832,0,0.0,4.0,7.11,0
2023-07-18,-0.0001851650450782616,-0.00018518219024171031,82.0903570992606,0.1386317451504883,0.0007292424549736048,0,0.0,5.0,7.11,1
2023-07-19,0.00016818554296049726,0.00016817140135765336,82.04399980817523,0.027913535800089206,0.0005437157811784868,0,0.0,6.0,7.11,0
2023-07-20,-0.00016694883436529917,-0.00016696277187320253,82.05255671909877,0.02119326806121005,0.0003766761740973095,0,0.0,7.0,7.11,1
2023-07-21,0.00025223152380848823,0.0002521997187857274,82.05992780412946,0.02133739522367764,0.0006290027075111368,0,0.0,8.0,7.11,0
2023-07-22,0.0,0.0,82.06729888916016,0.01829309992445172,6.822848548564459e-05,0,0.0,9.0,7.11,0
2023-07-23,0.0,0.0,82.07466997419085,0.009338834020251324,0.0002534404588778445,0,0.0,10.0,7.11,0
2023-07-24,-0.0011219752862426935,-0.0011226051717021864,82.06231362479073,0.03308519479707734,-0.001036830344382167,0,0.0,11.0,7.11,0
2023-07-25,-0.002147835512760099,-0.0021501454195809854,82.02697099958148,0.09948472360007642,-0.0030159935983583475,0,0.0,12.0,7.11,1
2023-07-26,0.0016611102050057003,0.0016597320873748835,82.00907135009766,0.10058458892864515,-0.001611718288745559,0,0.0,13.0,7.11,1
2023-07-27,0.00030992339520374834,0.0003098753788689685,81.99675750732422,0.09831868421160328,-0.001302294402745907,0,0.0,14.0,7.11,1
2023-07-28,0.004872172708889844,0.004860342087097379,82.03854370117188,0.17389409692534818,0.003563533302895962,1,0.004872172708889844,15.0,7.11,0
2023-07-29,0.0,0.0,82.08032989501953,0.21618868973165958,0.004690771518856185,0,0.0,1.0,7.11,0
2023-07-30,0.0,0.0,82.12211608886719,0.24323186783875278,0.006853326850406176,0,0.0,2.0,7.11,0
2023-07-31,-0.0014822576885171745,-0.0014833573192031121,82.15961565290179,0.23973267387606315,0.0036936649758820203,0,0.0,3.0,7.11,0
2023-08-01,-0.00023708290082247174,-0.00023711100941620203,82.21948678152901,0.18522819318565237,0.003144808325375141,0,0.0,4.0,7.18,1
2023-08-02,0.0008998483367279597,0.0008994437159267806,82.27051435198102,0.14304637321744376,-0.0008206876642058386,0,0.0,5.0,7.18,1
2023-08-03,0.005175756211750926,0.005162408023736456,82.37877110072544,0.16726949868478386,0.00435082086826921,1,0.005175756211750926,6.0,7.18,1
2023-08-04,0.0006164688571645982,0.0006162789182955941,82.43725694928851,0.22670483177996284,0.004969971871002088,0,0.0,1.0,7.18,0
2023-08-05,0.0,0.0,82.49574279785156,0.25851438874752863,0.00646180762355094,0,0.0,2.0,7.18,0
2023-08-06,0.0,0.0,82.55422864641461,0.27254891396158526,0.006700479093393755,0,0.0,3.0,7.18,0
2023-08-07,-0.0010751376131907797,-0.0010757159882267622,82.61744253976005,0.2404047285397393,0.004714047278772272,0,0.0,4.0,7.18,1
2023-08-08,0.0006409240377236447,0.0006407187336307804,82.69101388113839,0.1724503128740857,0.00018129809621322132,0,0.0,5.0,7.18,1
2023-08-09,0.0011686352138602363,0.0011679528912677676,82.76782880510602,0.04761687536674055,0.0007332243142933398,0,0.0,6.0,7.18,1
2023-08-10,0.0002571219653253465,0.0002570889151379848,82.78682926722935,0.05712829837245144,0.000990534807695427,0,0.0,7.0,7.18,0
2023-08-11,-0.0008013661525181348,-0.0008016874180190013,82.78905705043248,0.05731705854751819,0.00018837487410955088,0,0.0,8.0,7.18,0
2023-08-12,0.0,0.0,82.7912848336356,0.05740442100408121,0.001264872399192622,0,0.0,9.0,7.18,0
2023-08-13,0.0,0.0,82.79351261683873,0.057390848797995005,0.0006235487141094146,0,0.0,10.0,7.18,1
2023-08-14,0.0011763840826304328,0.0011756926850551117,82.82237025669643,0.050097611220410405,0.0006312933640062402,0,0.0,11.0,7.18,1
2023-08-15,0.004054386745589111,0.004046189867720248,82.89167022705078,0.15540205083373695,0.004429978606911857,1,0.004054386745589111,12.0,7.18,0
2023-08-16,-0.0004709627365629965,-0.0004710736743456871,82.94155556815011,0.19009838636473342,0.004762111863281079,0,0.0,1.0,7.18,1
2023-08-17,0.0005144698072250264,0.0005143375130060628,82.99451228550502,0.21556807882702952,0.0052790316332785026,0,0.0,2.0,7.18,0
2023-08-18,-0.0016663550271126537,-0.0016677449409253616,83.03714098249164,0.19957998631431637,0.0036038798652654608,0,0.0,3.0,7.18,0
2023-08-19,0.0,0.0,83.07976967947823,0.1701605077060827,0.0024246434706500335,0,0.0,4.0,7.18,0
2023-08-20,0.0,0.0,83.12239837646484,0.11763026373295431,-0.0016231623470333563,0,0.0,5.0,7.18,1
2023-08-21,0.0008303448630444521,0.0008300003174632372,83.16096932547433,0.06318519221372274,-0.00032335482001351746,0,0.0,6.0,7.18,0
2023-08-22,-0.0006468270888358996,-0.0006470363717287546,83.14384133475167,0.056136378055682744,-0.0014836792532383015,0,0.0,7.0,7.18,0
2023-08-23,-0.0004836672571220113,-0.00048378426185891174,83.12657056535993,0.05665623173806624,-0.00030077507422974586,0,0.0,8.0,7.18,0
2023-08-24,-0.006363086329682521,-0.006383417053489897,83.02767072405133,0.21492998838180913,-0.006661947546149143,1,0.006363086329682521,9.0,7.18,1
2023-08-25,0.0011715176741118327,0.0011708319827622284,82.962400163923,0.25546108350404995,-0.005498234461331674,0,0.0,1.0,7.18,0
2023-08-26,0.0,0.0,82.89712960379464,0.2727366063052357,-0.006323328780805702,0,0.0,2.0,7.18,0
2023-08-27,0.0,0.0,82.8318590436663,0.2712371169425472,-0.005680175783535908,0,0.0,3.0,7.18,1
2023-08-28,0.0002770501480156007,0.0002770117767103632,82.76000213623047,0.2312397867382094,-0.004923413365778323,0,0.0,4.0,7.18,1
2023-08-29,0.0003290270628220071,0.0003289729452884025,82.69971575055804,0.17084116918897735,0.0017783961789021637,0,0.0,5.0,7.18,0
2023-08-30,-0.002379933090619235,-0.0023827696327912455,82.61705780029297,0.07042576241187617,-0.001775207362942341,0,0.0,6.0,7.18,1
2023-08-31,0.002493538874726031,0.0024904351650759018,82.63930075509208,0.06832040153997367,0.000713904963213538,0,0.0,7.0,7.18,0
2023-09-01,-0.00021762580852047186,-0.00021764949245295793,82.64515795026507,0.07026064374884702,0.0004961237905482417,0,0.0,8.0,7.17,0
2023-09-02,0.0,0.0,82.65101514543805,0.07159182777664676,0.00021901296495838708,0,0.0,9.0,7.17,0
2023-09-03,0.0,0.0,82.65687234061105,0.0723475811605275,-0.00010997791215422003,0,0.0,10.0,7.17,1
2023-09-04,0.00017651920008465716,0.00017650362240380411,82.66154370989118,0.07394507433718915,0.0024522912544409398,0,0.0,11.0,7.17,1
2023-09-05,0.0004546435407357663,0.000454540221675576,82.6677006312779,0.0785082974814462,0.0004134798108472858,0,0.0,12.0,7.17,1
2023-09-06,0.004248542698767066,0.004239543122287831,82.75218636648995,0.14840401112319404,0.004882467555715661,1,0.004248542698767066,13.0,7.17,1
2023-09-07,0.002061750402492679,0.0020596279119946596,82.83175768171039,0.23818094827066627,0.006954284387656463,0,0.0,1.0,7.17,0
2023-09-08,-0.00019096990904365896,-0.00019098814611859767,82.91162872314453,0.2712035266472243,0.006761986419555781,0,0.0,2.0,7.17,0
2023-09-09,0.0,0.0,82.99149976457868,0.2747495477822056,0.006584304963225814,0,0.0,3.0,7.17,0
2023-09-10,0.0,0.0,83.07137080601284,0.2500760835046369,0.006126875877947166,0,0.0,4.0,7.17,0
2023-09-11,-0.002525152076461201,-0.002528345650271686,83.11912863595145,0.19179566300232015,-0.0006594883263128404,0,0.0,5.0,7.17,0
2023-09-12,-0.0010599022574402372,-0.0010604643510491911,83.14894321986607,0.12750309227766815,-0.0037726637021734464,0,0.0,6.0,7.17,0
2023-09-13,-0.001209211865398352,-0.0012099435519682589,83.11421530587333,0.1726027773979657,-0.0047872579310268976,0,0.0,7.0,7.17,1
2023-09-14,0.0011322112156875175,0.0011315707479533034,83.06841496058873,0.17080274890832192,-0.0036604669024611776,0,0.0,8.0,7.17,1
2023-09-15,0.0011032416335592377,0.00110263350973881,83.03795732770648,0.1528607713196836,-0.00256126364838694,0,0.0,9.0,7.17,0
2023-09-16,0.0,0.0,83.00749969482422,0.12407535820519423,-3.620298998105224e-05,0,0.0,10.0,7.17,0
2023-09-17,0.0,0.0,82.97704206194196,0.07251493880943531,0.0010247854398602444,0,0.0,11.0,7.17,1
2023-09-18,0.0006925680565044168,0.0006923283419206952,82.98482731410435,0.08166012886266882,0.0029308190766262204,0,0.0,12.0,7.17,1
2023-09-19,0.0020352202186511015,0.00203315196374261,83.02934156145368,0.12737947933803204,0.0038354504018695405,0,0.0,13.0,7.17,0
2023-09-20,-0.0007194576878053471,-0.0007197166216897163,83.07962690080915,0.1098280375999863,0.0020077765735202298,0,0.0,14.0,7.17,0
2023-09-21,-0.00129817548386979,-0.00129901884362824,83.10108402797154,0.09018924015860853,0.0007069946433256131,0,0.0,15.0,7.17,0
2023-09-22,-0.002355381754849839,-0.002358160029911682,83.08151245117188,0.11890909179160865,-0.0016500523538079067,0,0.0,16.0,7.17,0
2023-09-23,0.0,0.0,83.06194087437221,0.13874750353801354,-0.0023409991091090706,0,0.0,17.0,7.17,0
2023-09-24,0.0,0.0,83.04236929757255,0.15319462106211518,-0.004367330847717447,0,0.0,18.0,7.17,1
2023-09-25,0.0010073883119761096,0.00100688123688966,83.0265121459961,0.1536938304505108,-0.0026467886984635294,0,0.0,19.0,7.17,1
2023-09-26,0.0006447417093176089,0.0006445339526765269,82.994140625,0.1170743423763009,-0.0007064951550354676,0,0.0,20.0,7.17,1
2023-09-27,0.0032567330580641762,0.0032514413888817487,83.00895472935268,0.14894814188793004,0.004914895246342108,1,0.0032567330580641762,21.0,7.17,0
2023-09-28,-0.0009123359711789014,-0.0009127524029441069,83.02834102085659,0.1683645117203762,0.003998075239435355,0,0.0,1.0,7.17,0
2023-09-29,-0.00035688859153770736,-0.0003569522914273857,83.07144165039062,0.16603594587920245,0.0036397597804565377,0,0.0,2.0,7.17,0
2023-09-30,0.0,0.0,83.11454227992466,0.1498489635820805,0.002629722316954546,0,0.0,3.0,7.17,0
2023-10-01,0.0,0.0,83.1576429094587,0.1140479657631288,0.0019837016324555936,0,0.0,4.0,7.35,0
2023-10-02,-0.0019016398433898685,-0.0019034502559693999,83.16621398925781,0.09932006425239552,-0.003168125814986398,0,0.0,5.0,7.35,1
2023-10-03,0.003909207089570321,0.0039015859947043236,83.21351405552456,0.1015092910487773,0.0016425309259136688,1,0.003909207089570321,6.0,7.35,0
2023-10-04,-0.0015547200218046786,-0.0015559298531063427,83.20367104666573,0.09500473015444288,0.0004423036730646784,0,0.0,1.0,7.35,1
2023-10-05,0.0026432987664606333,0.0026398113963651804,83.23611341203961,0.13354426822273366,0.003086771580278667,0,0.0,2.0,7.35,0
2023-10-06,-0.002695024982784733,-0.0026986631006294306,83.24067034040179,0.13236699543664462,0.0003834276709689862,0,0.0,3.0,7.35,0
2023-10-07,0.0,0.0,83.24522726876395,0.1309943446456456,0.0022894211688718473,0,0.0,4.0,7.35,0
2023-10-08,0.0,0.0,83.24978419712612,0.12942009936558516,-0.0016134784991107976,0,0.0,5.0,7.35,0
2023-10-09,-0.001205120358943601,-0.001205847100416008,83.26261356898716,0.1070796275967882,-0.0012638994101802753,0,0.0,6.0,7.35,1
2023-10-10,0.0017527728449713287,0.0017512385312556087,83.24988555908203,0.0986189374716864,-0.0021509550434213706,0,0.0,7.0,7.35,0
2023-10-11,-0.00024023297651132314,-0.00024026183707509017,83.25281415666852,0.09822658016417196,0.00030517615053425536,0,0.0,8.0,7.35,0
2023-10-12,-0.00038792926875474976,-0.00038800453277890265,83.21970040457589,0.04586960081697096,-8.287150498136583e-05,0,0.0,9.0,7.35,1
2023-10-13,0.0005334836879042903,0.0005333414360720999,83.22505732945034,0.048681415717790014,0.0004505679723267843,0,0.0,10.0,7.35,0
2023-10-14,0.0,0.0,83.23041425432477,0.05068314667826578,0.0016576860424689234,0,0.0,11.0,7.35,0
2023-10-15,0.0,0.0,83.23577117919922,0.05196848700775498,-9.492042855290783e-05,0,0.0,12.0,7.35,1
2023-10-16,0.0002390645821652715,0.0002390360107815618,83.25829969133649,0.020242274735921027,0.0003844467948088777,0,0.0,13.0,7.35,0
2023-10-17,-0.000994230658947881,-0.0009947252340911654,83.24818529401507,0.029027634831449517,-0.00022232306980027596,0,0.0,14.0,7.35,1
2023-10-18,0.0007788081292052773,0.0007785050155222764,83.25018528529576,0.02967255422989748,2.2816052494880363e-05,0,0.0,15.0,7.35,1
2023-10-19,5.1678554261247456e-05,5.167721897076591e-05,83.25741359165737,0.026521687543580134,7.449578585677805e-05,0,0.0,16.0,7.35,0
2023-10-20,-0.0017569800466952223,-0.0017585253464432796,83.23739950997489,0.05722399492413283,-0.0016826151484477434,0,0.0,17.0,7.35,0
2023-10-21,0.0,0.0,83.21738542829242,0.07007940634460301,-0.0019212204348524704,0,0.0,18.0,7.35,0
2023-10-22,0.0,0.0,83.19737134660993,0.07492004208329985,-0.0009279123347967125,0,0.0,19.0,7.35,1
2023-10-23,0.0004511241205373828,0.0004510223946441704,83.17987060546875,0.0654886307922767,-0.001255037513682447,0,0.0,20.0,7.35,0
2023-10-24,-0.0015679930157291855,-0.0015692236033145914,83.15557098388672,0.08549288776126437,-0.002872592742177105,0,0.0,21.0,7.35,0
2023-10-25,-0.0005010645209012621,-0.0005011900956774438,83.11607142857143,0.0906073481819383,-0.0016180807977526585,0,0.0,22.0,7.35,1
2023-10-26,0.0022075174924984786,0.0022050845056747095,83.10212816510882,0.0678835116840885,0.000585864753080448,0,0.0,23.0,7.35,1
2023-10-27,0.0013406548468273272,0.0013397569715224943,83.12501416887555,0.09670419806183621,0.0019273050423285678,0,0.0,24.0,7.35,0
2023-10-28,0.0,0.0,83.1479001726423,0.11345970486201705,0.001475515281257543,0,0.0,25.0,7.35,0
2023-10-29,0.0,0.0,83.17078617640904,0.12317621228282234,0.0030482879912669776,0,0.0,26.0,7.35,1
2023-10-30,0.0015717289953356417,0.0015704951220253621,83.20701490129743,0.15307228253784338,0.0051284422705951994,0,0.0,27.0,7.35,0
2023-10-31,-0.0014014245285512983,-0.0014024074423328928,83.24517168317523,0.13345236908637914,0.0015089820205480236,0,0.0,28.0,7.35,0
2023-11-01,-0.00023173083977512388,-0.0002317576935148152,83.28651428222656,0.07033087950551864,-6.366798693001578e-05,0,0.0,29.0,7.27,1
2023-11-02,0.02301712209887974,0.02275622397397996,83.5755146571568,0.7153307713059514,0.022951988658120683,1,0.02301712209887974,30.0,7.27,0
2023-11-03,-0.022850212975397577,-0.023115325461759966,83.57048579624721,0.7178533002711422,-0.0004226821463238746,1,0.022850212975397577,1.0,7.27,0
2023-11-04,0.0,0.0,83.56545693533761,0.7203260375309649,-0.0019912813869657642,0,0.0,1.0,7.27,0
2023-11-05,0.0,0.0,83.56042807442802,0.7227494941415318,-0.0005906846583834035,0,0.0,2.0,7.27,0
2023-11-06,-0.0010666835297794552,-0.0010672528415421347,83.52401406424386,0.737659264119446,-0.001425337569463219,0,0.0,3.0,7.27,1
2023-11-07,0.0007732286728385773,0.0007729298855590016,83.51348549979073,0.7419611678608466,-0.023137768270015048,0,0.0,4.0,7.27,1
2023-11-08,0.00011890160585004139,0.00011889453761438203,83.5071280343192,0.7445094986358907,-0.00017541303170356848,0,0.0,5.0,7.27,0
2023-11-09,-0.00018021030524284498,-0.0001802265450709884,83.22479901994977,0.03170447690142407,-0.0003555917257104732,0,0.0,6.0,7.27,1
2023-11-10,0.0012220937684219724,0.0012213476196798467,83.23509870256696,0.04783822339968966,0.0008660674762793741,0,0.0,7.0,7.27,0
2023-11-11,0.0,0.0,83.24539838518415,0.05765665011470731,0.0019348148411830691,0,0.0,8.0,7.27,0
2023-11-12,0.0,0.0,83.25569806780133,0.06412920480425764,0.0011606886905687925,0,0.0,9.0,7.27,0
2023-11-13,-0.00024604334465117006,-0.00024607361828074553,83.2757546561105,0.048782267956032584,0.000795363590331928,0,0.0,10.0,7.27,0
2023-11-14,-0.0012160481722504057,-0.0012167881587960457,83.27215467180524,0.05399292450564531,-0.0002414849952005545,0,0.0,11.0,7.27,0
2023-11-15,-0.002596269778766813,-0.0025996459320180364,83.23628343854632,0.1233899580359056,-0.00405426688789507,0,0.0,12.0,7.27,1
2023-11-16,0.0024656683857144923,0.002462633612892288,83.23178427559989,0.12474733989425245,-0.0015985949798733431,0,0.0,13.0,7.27,0
2023-11-17,-0.0007922312544860199,-0.0007925452355076506,83.20334189278739,0.12413789549112496,-0.0023895597774530163,0,0.0,14.0,7.27,0
2023-11-18,0.0,0.0,83.17489950997489,0.11563278394605679,-0.002144043960549005,0,0.0,15.0,7.27,0
2023-11-19,0.0,0.0,83.14645712716239,0.09718060346150624,-0.0009291256498469125,0,0.0,16.0,7.27,1
2023-11-20,0.0020596170043096773,0.0020574989010298567,83.14539991106305,0.09526725431498978,0.0037345433723370725,0,0.0,17.0,7.27,1
2023-11-21,0.00036859325340610205,0.0003685253396007416,83.16319928850446,0.11602412346505071,0.0016348138586724742,0,0.0,18.0,7.27,1
2023-11-22,0.0002821116750191255,0.00028207188900309163,83.21521432059151,0.1017834503445303,0.002711766334298447,0,0.0,19.0,7.27,1
2023-11-23,0.0024308220361821675,0.0024278723674092347,83.2669427054269,0.15996561485832084,0.005149180191842966,0,0.0,20.0,7.27,0
2023-11-24,-0.00244529119812964,-0.0024482858054388113,83.2989000592913,0.1476590569882905,0.0026912977487125902,0,0.0,21.0,7.27,0
2023-11-25,0.0,0.0,83.3308574131557,0.12503770310180395,0.0006303823980966519,0,0.0,22.0,7.27,0
2023-11-26,0.0,0.0,83.36281476702008,0.08415870837834658,0.00026169268653180916,0,0.0,23.0,7.27,0
2023-11-27,-0.0003539891057038336,-0.0003540517746371615,83.36610085623605,0.08131075813766164,-0.00037439510931971037,0,0.0,24.0,7.27,1
2023-11-28,0.0006001722679387367,0.0005999922365927479,83.3721444266183,0.07904425717978693,-0.002199921960345884,0,0.0,25.0,7.27,1
2023-11-29,0.0006429174927737868,0.0006427109098616327,83.38248661586216,0.0797411136290744,0.0008890463394349997,0,0.0,26.0,7.27,0
2023-11-30,-0.0010525182651887066,-0.0010530725515030968,83.3513434273856,0.03314475999994417,-0.00016440766326454484,0,0.0,27.0,7.27,1
2023-12-01,0.0002688086147668578,0.00026877249220439705,83.3525859287807,0.032986316424505335,0.00010435675730600285,0,0.0,28.0,7.22,0
2023-12-02,0.0,0.0,83.35382843017578,0.03277219559914718,0.0004585081699068094,0,0.0,29.0,7.22,0
2023-12-03,0.0,0.0,83.35507093157086,0.032501297125613095,-0.0001415791261666779,0,0.0,30.0,7.22,0
2023-12-04,-0.0016088485296157362,-0.001610144116199538,83.34137071881976,0.06055722770316646,-0.002391579780710728,0,0.0,31.0,7.22,1
2023-12-05,0.00238530320249275,0.00238246288259494,83.34888458251953,0.06684257419581478,0.0010416333822212216,0,0.0,32.0,7.22,0
2023-12-06,-0.0012131360389754375,-0.0012138724841656869,83.33428519112724,0.06001781298648435,-0.0004414562472740786,0,0.0,33.0,7.22,0
2023-12-07,-0.00031573987063826525,-0.00031578972696591706,83.32847050258091,0.0623930288415653,-0.0007570567325738968,0,0.0,34.0,7.22,1
2023-12-08,0.0007840113350505717,0.0007837041587064997,83.3287843976702,0.06254059038210653,2.6361061417154186e-05,0,0.0,35.0,7.22,0
2023-12-09,0.0,0.0,83.32909829275948,0.06268597083104555,0.001637844634965549,0,0.0,36.0,7.22,0
2023-12-10,0.0,0.0,83.32941218784877,0.06282918532886696,-0.0007456798948859328,0,0.0,37.0,7.22,1
2023-12-11,0.0009022018502964357,0.0009017951108294456,83.35962677001953,0.05025370648619955,0.0013706480231186053,0,0.0,38.0,7.22,0
2023-12-12,-0.0010380097573465807,-0.0010385488625713646,83.34911237444196,0.04346610785094774,0.0006471597245160591,0,0.0,39.0,7.22,1
2023-12-13,0.0006299890726830792,0.0006297907128725324,83.36055537632534,0.04380855303413264,0.0004931585238304578,0,0.0,40.0,7.22,0
2023-12-14,-0.0013274318876950186,-0.0013283137058586714,83.35994175502232,0.04498247069537485,-0.0008349279982148174,0,0.0,41.0,7.22,1
2023-12-15,0.00013566779655982408,0.0001356585945165836,83.35161372593471,0.051058339229414156,-0.0006993734744967573,0,0.0,42.0,7.22,0
2023-12-16,0.0,0.0,83.3432856968471,0.05503321282106588,-0.001600131683027978,0,0.0,43.0,7.22,0
2023-12-17,0.0,0.0,83.33495766775948,0.05734565541947051,-0.0005627060200206902,0,0.0,44.0,7.22,0
2023-12-18,-0.0030601257463463982,-0.003064817505164272,83.27947235107422,0.11189843966035405,-0.004248422428164756,1,0.0030601257463463982,45.0,7.22,1
2023-12-19,0.0008368825889282228,0.0008365325979483568,83.24628666469029,0.12358218402711776,-0.0020904382967563123,0,0.0,1.0,7.22,0
2023-12-20,-0.00023582760111917622,-0.00023585541282049817,83.20280020577567,0.11540584897867566,-0.002461106818447438,0,0.0,2.0,7.22,1
2023-12-21,0.0021133080561515083,0.0021110781617646114,83.20021384102958,0.11343479929809584,-0.0003529998391625019,0,0.0,3.0,7.22,0
2023-12-22,-0.0016284591585961072,-0.0016297865394644649,83.17664228166852,0.10703034901269856,-0.001980884151937579,0,0.0,4.0,7.22,0
2023-12-23,0.0,0.0,83.15307072230748,0.09352590320031232,0.0010825543468374402,0,0.0,5.0,7.22,0
2023-12-24,0.0,0.0,83.12949916294643,0.06886400054282116,0.0002454663314102077,0,0.0,6.0,7.22,1
2023-12-25,0.0004017905283710821,0.0004017098321713266,83.14711325509208,0.057494622710995695,0.0008833914150257525,0,0.0,7.0,7.22,1
2023-12-26,8.779330831520937e-05,8.778945470826252e-05,83.15584237234933,0.05574498138183197,-0.001139637372116066,0,0.0,8.0,7.22,1
2023-12-27,0.0001262204675294143,0.00012621250239643744,83.1688711983817,0.04840148288177597,0.0006159013786884907,0,0.0,9.0,7.22,1
2023-12-28,0.0010145890978356942,0.001014074750188582,83.1688711983817,0.04840148288177597,0.0016311153633483157,0,0.0,10.0,7.22,0
2023-12-29,-0.011591535933944686,-0.011659241502834894,83.05035727364677,0.3331192159359593,-0.009979327702942992,1,0.011591535933944686,11.0,7.22,0
2023-12-30,0.0,0.0,82.93184334891183,0.4322281453995943,-0.010376948871544079,0,0.0,1.0,7.22,0
2023-12-31,0.0,0.0,82.8133294241769,0.47947990207568675,-0.010463823526174235,0,0.0,2.0,7.22,1
2024-01-01,0.01150147281739744,0.011435833697165998,82.82527160644531,0.4906104819119579,0.0007909796040259248,1,0.01150147281739744,3.0,7.2,0
2024-01-02,-0.0005525332766350699,-0.0005526859793974603,82.82959965297154,0.4943018847789302,-0.0007757927021793481,0,0.0,1.0,7.2,1
2024-01-03,0.0006538883801257,0.0006536746882675427,82.84020015171596,0.5038424232899082,0.011603628203340759,0,0.0,2.0,7.2,1
2024-01-04,0.0007338264485787782,0.0007335573296001628,82.84747205461774,0.5113438485405868,0.01234596970119457,0,0.0,3.0,7.2,0
2024-01-05,-0.0009301627097970666,-0.0009305955795774507,82.98155757359096,0.46547379345633755,0.011404323230765123,0,0.0,4.0,7.2,0
2024-01-06,0.0,0.0,83.11564309256417,0.36042800263884783,-9.604492849784998e-05,0,0.0,5.0,7.2,0
2024-01-07,0.0,0.0,83.24972861153739,0.03464115348957575,0.00045674071257969926,0,0.0,6.0,7.2,0
2024-01-08,-0.0005946558694953641,-0.0005948327474214006,83.24151502336774,0.04115766763908446,-0.0007915575503025751,0,0.0,7.0,7.2,0
2024-01-09,-0.0016877255589312634,-0.0016891513721925522,83.21981484549386,0.08343095025945618,-0.003209418469745904,0,0.0,8.0,7.2,1
2024-01-10,0.0009681579029805487,0.0009676895403929138,83.2018290928432,0.08754676137636719,-0.001315428643495374,0,0.0,9.0,7.2,0
2024-01-11,-0.001269162714203853,-0.0012699687832954884,83.16004289899554,0.0924688933073936,-0.002582921864711757,0,0.0,10.0,7.2,1
2024-01-12,0.0006083255508402274,0.000608140595857085,83.13654327392578,0.08943683163366072,-0.00197616757123772,0,0.0,11.0,7.2,0
2024-01-13,0.0,0.0,83.11304364885602,0.07847837447049252,-0.0013823337145993076,0,0.0,12.0,7.2,0
2024-01-14,0.0,0.0,83.08954402378627,0.0550474472621847,0.0003059081333072316,0,0.0,13.0,7.2,0
2024-01-15,-0.002455608441988555,-0.0024586283932903578,83.04397256033761,0.08227163214245424,-0.003115593016255268,0,0.0,14.0,7.2,0
2024-01-16,-0.00015328369580702716,-0.00015329544495337768,83.01664406912667,0.1075533904843662,-0.0020017770089882396,0,0.0,15.0,7.2,1
2024-01-17,0.002770946988213341,0.0027671149918146705,83.01062883649554,0.10106687147161235,0.00015520319634095147,0,0.0,16.0,7.2,1
2024-01-18,0.0010663284190526312,0.001065760294739524,83.03234318324498,0.11947163786120842,0.0012216971129725904,0,0.0,17.0,7.2,0
2024-01-19,-0.0002043614100349922,-0.00020438229467333916,83.04441397530692,0.1285531388489921,0.0010170860351929217,0,0.0,18.0,7.2,0
2024-01-20,0.0,0.0,83.05648476736886,0.13578796232954823,0.0034812430469963206,0,0.0,19.0,7.2,0
2024-01-21,0.0,0.0,83.0685555594308,0.1414597323279223,0.0036350839419045837,0,0.0,20.0,7.2,0
2024-01-22,-0.00043165034652214995,-0.00043174353435031335,83.10464150565011,0.11218123703854728,0.00042972677182178716,0,0.0,21.0,7.2,0
2024-01-23,-0.00035611617133635143,-0.0003561795957581835,83.13831329345703,0.035397399473444835,-0.0009918132525622682,0,0.0,22.0,7.2,1
2024-01-24,0.001519909073556036,0.0015187551808201524,83.15722765241351,0.03975853227512564,0.0007310991735249071,0,0.0,23.0,7.2,0
2024-01-25,-0.0014875327683959716,-0.0014886402436712564,83.1457999093192,0.0441786104079941,-0.0007575211288486835,0,0.0,24.0,7.2,1
2024-01-26,0.0005836517465620528,0.0005834814881259549,83.14372907366071,0.04370653109044935,-0.0001743115108165797,0,0.0,25.0,7.2,0
2024-01-27,0.0,0.0,83.14165823800224,0.043113407755002775,0.0002574499640717332,0,0.0,26.0,7.2,0
2024-01-28,0.0,0.0,83.13958740234375,0.04239416023991437,0.0006137847140704339,0,0.0,27.0,7.2,0
2024-01-29,-0.00029830816784459646,-0.0002983526705766702,83.13910130092076,0.0426122275765985,-0.0012027874966939387,0,0.0,28.0,7.2,1
2024-01-30,0.000382565196938911,0.00038249203753219036,83.1473868233817,0.03802218800756973,0.0006678437634878228,0,0.0,29.0,7.2,0
2024-01-31,-0.0005218806825516564,-0.0005220169096733307,83.13143048967633,0.021734722124787265,-0.0004377816883379766,0,0.0,30.0,7.2,0
2024-02-01,-0.0006750904565214766,-0.000675318432692519,83.12514386858258,0.035288238188706265,-0.0011125766026195696,0,0.0,31.0,7.09,0
2024-02-02,-0.0015170860263562513,-0.0015182379665709467,83.09392874581474,0.08086649206632864,-0.0026279747545587197,0,0.0,32.0,7.09,0
