Price,Close,High,Low,Open,Volume
Ticker,INR=X,INR=X,INR=X,INR=X,INR=X
Datetime,,,,,
2024-03-07 08:00:00+00:00,82.77999877929688,82.79000091552734,82.7699966430664,82.78250122070312,0
2024-03-07 09:00:00+00:00,82.77749633789062,82.79499816894531,82.7699966430664,82.78250122070312,0
2024-03-07 10:00:00+00:00,82.77999877929688,82.78500366210938,82.77999877929688,82.78500366210938,0
2024-03-07 14:00:00+00:00,82.67400360107422,82.677001953125,82.66300201416016,82.6729965209961,0
2024-03-07 15:00:00+00:00,82.64399719238281,82.6709976196289,82.63999938964844,82.66699981689453,0
2024-03-07 16:00:00+00:00,82.66600036621094,82.66600036621094,82.6449966430664,82.6449966430664,0
2024-03-07 18:00:00+00:00,82.66600036621094,82.66600036621094,82.66600036621094,82.66600036621094,0
2024-03-07 20:00:00+00:00,82.66600036621094,82.68000030517578,82.66600036621094,82.68000030517578,0
2024-03-07 21:00:00+00:00,82.66600036621094,82.66600036621094,82.66600036621094,82.66600036621094,0
2024-03-07 22:00:00+00:00,82.68800354003906,82.68800354003906,82.66000366210938,82.66000366210938,0
2024-03-08 00:00:00+00:00,82.64800262451172,82.68099975585938,82.64600372314453,82.64700317382812,0
2024-03-08 01:00:00+00:00,82.71600341796875,82.7249984741211,82.64700317382812,82.64700317382812,0
2024-03-08 02:00:00+00:00,82.71700286865234,82.71900177001953,82.7020034790039,82.71800231933594,0
2024-03-08 03:00:00+00:00,82.68900299072266,82.72000122070312,82.68900299072266,82.71600341796875,0
2024-03-08 04:00:00+00:00,82.69300079345703,82.69400024414062,82.66000366210938,82.68800354003906,0
2024-03-08 14:00:00+00:00,82.67400360107422,82.68499755859375,82.6729965209961,82.6780014038086,0
2024-03-08 15:00:00+00:00,82.6969985961914,82.697998046875,82.66899871826172,82.6709976196289,0
2024-03-08 16:00:00+00:00,82.71600341796875,82.7300033569336,82.69599914550781,82.69599914550781,0
2024-03-08 17:00:00+00:00,82.71600341796875,82.71600341796875,82.71600341796875,82.71600341796875,0
2024-03-08 18:00:00+00:00,82.71600341796875,82.71600341796875,82.71600341796875,82.71600341796875,0
2024-03-08 19:00:00+00:00,82.71600341796875,82.71600341796875,82.71600341796875,82.71600341796875,0
2024-03-08 20:00:00+00:00,82.71600341796875,82.71600341796875,82.71600341796875,82.71600341796875,0
2024-03-08 21:00:00+00:00,82.71600341796875,82.71600341796875,82.71600341796875,82.71600341796875,0
2024-03-08 22:00:00+00:00,82.70999908447266,82.70999908447266,82.70999908447266,82.70999908447266,0
2024-03-11 00:00:00+00:00,82.72599792480469,82.72899627685547,82.71900177001953,82.71900177001953,0
2024-03-11 01:00:00+00:00,82.73200225830078,82.73899841308594,82.69999694824219,82.71299743652344,0
2024-03-11 02:00:00+00:00,82.73500061035156,82.73899841308594,82.72799682617188,82.73400115966797,0
2024-03-11 03:00:00+00:00,82.65499877929688,82.78500366210938,82.62999725341797,82.73600006103516,0
2024-03-11 04:00:00+00:00,82.66500091552734,82.68000030517578,82.6500015258789,82.65750122070312,0
2024-03-11 05:00:00+00:00,82.67250061035156,82.68499755859375,82.66000366210938,82.6675033569336,0
2024-03-11 06:00:00+00:00,82.67250061035156,82.67749786376953,82.66000366210938,82.67250061035156,0
2024-03-11 07:00:00+00:00,82.72250366210938,82.74500274658203,82.6675033569336,82.66999816894531,0
2024-03-11 08:00:00+00:00,82.7300033569336,82.73500061035156,82.69999694824219,82.72000122070312,0
2024-03-11 09:00:00+00:00,82.76249694824219,82.76499938964844,82.71499633789062,82.73249816894531,0
2024-03-11 10:00:00+00:00,82.75749969482422,82.76499938964844,82.75749969482422,82.76000213623047,0
2024-03-11 13:00:00+00:00,82.70099639892578,82.70700073242188,82.68399810791016,82.68900299072266,0
2024-03-11 14:00:00+00:00,82.6989974975586,82.72799682617188,82.6989974975586,82.70099639892578,0
2024-03-11 15:00:00+00:00,82.70700073242188,82.72000122070312,82.68699645996094,82.697998046875,0
2024-03-11 16:00:00+00:00,82.6969985961914,82.70500183105469,82.69599914550781,82.69999694824219,0
2024-03-11 17:00:00+00:00,82.73799896240234,82.73899841308594,82.6969985961914,82.6969985961914,0
2024-03-11 18:00:00+00:00,82.73200225830078,82.74099731445312,82.73200225830078,82.73600006103516,0
2024-03-11 19:00:00+00:00,82.6969985961914,82.73899841308594,82.6969985961914,82.73200225830078,0
2024-03-11 21:00:00+00:00,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,0
2024-03-12 00:00:00+00:00,82.70999908447266,82.70999908447266,82.70999908447266,82.70999908447266,0
2024-03-12 01:00:00+00:00,82.7300033569336,82.75599670410156,82.72599792480469,82.7490005493164,0
2024-03-12 02:00:00+00:00,82.73600006103516,82.73799896240234,82.72799682617188,82.72799682617188,0
2024-03-12 03:00:00+00:00,82.71800231933594,82.75749969482422,82.69999694824219,82.73500061035156,0
2024-03-12 04:00:00+00:00,82.74500274658203,82.75,82.69499969482422,82.70999908447266,0
2024-03-12 05:00:00+00:00,82.7300033569336,82.75,82.70999908447266,82.73999786376953,0
2024-03-12 06:00:00+00:00,82.71499633789062,82.75,82.7020034790039,82.72200012207031,0
2024-03-12 07:00:00+00:00,82.70800018310547,82.74749755859375,82.6969985961914,82.74500274658203,0
2024-03-12 08:00:00+00:00,82.71800231933594,82.75499725341797,82.7020034790039,82.72000122070312,0
2024-03-12 09:00:00+00:00,82.73799896240234,82.7750015258789,82.70999908447266,82.73200225830078,0
2024-03-12 10:00:00+00:00,82.73699951171875,82.77249908447266,82.7300033569336,82.75299835205078,0
2024-03-12 11:00:00+00:00,82.73500061035156,82.73899841308594,82.7229995727539,82.73500061035156,0
2024-03-12 12:00:00+00:00,82.72699737548828,82.75700378417969,82.7040023803711,82.73699951171875,0
2024-03-12 13:00:00+00:00,82.75,82.77300262451172,82.72699737548828,82.72699737548828,0
2024-03-12 14:00:00+00:00,82.76599884033203,82.77999877929688,82.74600219726562,82.75199890136719,0
2024-03-12 15:00:00+00:00,82.74700164794922,82.76899719238281,82.74600219726562,82.76599884033203,0
2024-03-12 16:00:00+00:00,82.7699966430664,82.7699966430664,82.7490005493164,82.7509994506836,0
2024-03-12 17:00:00+00:00,82.77999877929688,82.78700256347656,82.76000213623047,82.76000213623047,0
2024-03-12 18:00:00+00:00,82.7760009765625,82.77999877929688,82.74700164794922,82.77999877929688,0
2024-03-12 19:00:00+00:00,82.76799774169922,82.77799987792969,82.76499938964844,82.7760009765625,0
2024-03-12 20:00:00+00:00,82.76300048828125,82.79100036621094,82.74700164794922,82.76699829101562,0
2024-03-12 21:00:00+00:00,82.81900024414062,82.81900024414062,82.74700164794922,82.76499938964844,0
2024-03-12 22:00:00+00:00,82.81500244140625,82.83000183105469,82.80000305175781,82.83000183105469,0
2024-03-12 23:00:00+00:00,82.81500244140625,82.81500244140625,82.81500244140625,82.81500244140625,0
2024-03-13 00:00:00+00:00,82.77400207519531,82.81500244140625,82.73699951171875,82.81500244140625,0
2024-03-13 01:00:00+00:00,82.76499938964844,82.77300262451172,82.76100158691406,82.77300262451172,0
2024-03-13 02:00:00+00:00,82.77899932861328,82.77899932861328,82.76499938964844,82.76699829101562,0
2024-03-13 03:00:00+00:00,82.83000183105469,82.84249877929688,82.76750183105469,82.78099822998047,0
2024-03-13 04:00:00+00:00,82.83499908447266,82.86250305175781,82.80500030517578,82.8324966430664,0
2024-03-13 05:00:00+00:00,82.875,82.88500213623047,82.82499694824219,82.8550033569336,0
2024-03-13 06:00:00+00:00,82.88249969482422,82.90750122070312,82.86000061035156,82.87249755859375,0
2024-03-13 07:00:00+00:00,82.87999725341797,82.9000015258789,82.87000274658203,82.87999725341797,0
2024-03-13 08:00:00+00:00,82.86499786376953,82.88999938964844,82.85749816894531,82.87750244140625,0
2024-03-13 09:00:00+00:00,82.8550033569336,82.87000274658203,82.84500122070312,82.86250305175781,0
2024-03-13 10:00:00+00:00,82.85250091552734,82.86250305175781,82.76750183105469,82.85250091552734,0
2024-03-13 11:00:00+00:00,82.78199768066406,82.84300231933594,82.77899932861328,82.84300231933594,0
2024-03-13 12:00:00+00:00,82.79100036621094,82.80699920654297,82.77899932861328,82.77999877929688,0
2024-03-13 13:00:00+00:00,82.76699829101562,82.79299926757812,82.76000213623047,82.78199768066406,0
2024-03-13 14:00:00+00:00,82.7699966430664,82.7770004272461,82.75700378417969,82.77400207519531,0
2024-03-13 15:00:00+00:00,82.802001953125,82.80599975585938,82.76399993896484,82.77100372314453,0
2024-03-13 16:00:00+00:00,82.7979965209961,82.80000305175781,82.79100036621094,82.79100036621094,0
2024-03-13 17:00:00+00:00,82.7979965209961,82.7979965209961,82.7979965209961,82.7979965209961,0
2024-03-13 19:00:00+00:00,82.7979965209961,82.7979965209961,82.7979965209961,82.7979965209961,0
2024-03-13 20:00:00+00:00,82.81199645996094,82.81999969482422,82.81199645996094,82.81999969482422,0
2024-03-13 21:00:00+00:00,82.81199645996094,82.81199645996094,82.81199645996094,82.81199645996094,0
2024-03-13 22:00:00+00:00,82.79900360107422,82.80599975585938,82.7959976196289,82.80000305175781,0
2024-03-13 23:00:00+00:00,82.80500030517578,82.80500030517578,82.79499816894531,82.7979965209961,0
2024-03-14 00:00:00+00:00,82.81300354003906,82.81600189208984,82.8030014038086,82.80500030517578,0
2024-03-14 01:00:00+00:00,82.80500030517578,82.82499694824219,82.78299713134766,82.81500244140625,0
2024-03-14 02:00:00+00:00,82.82599639892578,82.83399963378906,82.80500030517578,82.80699920654297,0
2024-03-14 03:00:00+00:00,82.8324966430664,82.86250305175781,82.78199768066406,82.8219985961914,0
2024-03-14 04:00:00+00:00,82.87000274658203,82.88500213623047,82.78199768066406,82.83000183105469,0
2024-03-14 05:00:00+00:00,82.85299682617188,82.88999938964844,82.84500122070312,82.86399841308594,0
2024-03-14 06:00:00+00:00,82.86250305175781,82.87999725341797,82.83200073242188,82.86399841308594,0
2024-03-14 07:00:00+00:00,82.81500244140625,82.86750030517578,82.7969970703125,82.86000061035156,0
2024-03-14 08:00:00+00:00,82.82749938964844,82.8499984741211,82.78700256347656,82.8030014038086,0
2024-03-14 09:00:00+00:00,82.80000305175781,82.83999633789062,82.78399658203125,82.80000305175781,0
2024-03-14 10:00:00+00:00,82.7969970703125,82.82250213623047,82.77400207519531,82.78500366210938,0
2024-03-14 11:00:00+00:00,82.80599975585938,82.81700134277344,82.79199981689453,82.7969970703125,0
2024-03-14 12:00:00+00:00,82.8290023803711,82.83399963378906,82.80599975585938,82.80799865722656,0
2024-03-14 13:00:00+00:00,82.84200286865234,82.86399841308594,82.822998046875,82.8280029296875,0
2024-03-14 14:00:00+00:00,82.9010009765625,82.9010009765625,82.84200286865234,82.84400177001953,0
2024-03-14 15:00:00+00:00,82.89600372314453,82.90799713134766,82.875,82.9000015258789,0
2024-03-14 16:00:00+00:00,82.8949966430664,82.89700317382812,82.88700103759766,82.89099884033203,0
2024-03-14 20:00:00+00:00,82.8949966430664,82.8949966430664,82.8949966430664,82.8949966430664,0
2024-03-14 22:00:00+00:00,82.94100189208984,82.94100189208984,82.94100189208984,82.94100189208984,0
2024-03-15 00:00:00+00:00,82.9260025024414,82.94300079345703,82.9229965209961,82.94200134277344,0
2024-03-15 01:00:00+00:00,82.927001953125,82.9469985961914,82.91400146484375,82.9280014038086,0
2024-03-15 02:00:00+00:00,82.94400024414062,82.9520034790039,82.9280014038086,82.9280014038086,0
2024-03-15 03:00:00+00:00,82.92250061035156,82.95500183105469,82.90499877929688,82.94599914550781,0
2024-03-15 04:00:00+00:00,82.9010009765625,82.93000030517578,82.87799835205078,82.9229965209961,0
2024-03-15 05:00:00+00:00,82.87300109863281,82.9124984741211,82.86000061035156,82.88200378417969,0
2024-03-15 06:00:00+00:00,82.88749694824219,82.8949966430664,82.8499984741211,82.86499786376953,0
2024-03-15 07:00:00+00:00,82.86250305175781,82.89250183105469,82.8219985961914,82.87699890136719,0
2024-03-15 08:00:00+00:00,82.83699798583984,82.875,82.82499694824219,82.83999633789062,0
2024-03-15 09:00:00+00:00,82.83899688720703,82.88999938964844,82.81300354003906,82.83399963378906,0
2024-03-15 10:00:00+00:00,82.81600189208984,82.88500213623047,82.81099700927734,82.84400177001953,0
2024-03-15 11:00:00+00:00,82.81199645996094,82.83100128173828,82.80000305175781,82.81400299072266,0
2024-03-15 12:00:00+00:00,82.85600280761719,82.86299896240234,82.80500030517578,82.81099700927734,0
2024-03-15 13:00:00+00:00,82.85900115966797,82.86599731445312,82.83200073242188,82.8499984741211,0
2024-03-15 14:00:00+00:00,82.8219985961914,82.86499786376953,82.78800201416016,82.86499786376953,0
2024-03-15 15:00:00+00:00,82.83799743652344,82.84600067138672,82.8219985961914,82.822998046875,0
2024-03-15 16:00:00+00:00,82.83999633789062,82.84700012207031,82.83999633789062,82.84100341796875,0
2024-03-15 18:00:00+00:00,82.83999633789062,82.83999633789062,82.83999633789062,82.83999633789062,0
2024-03-15 19:00:00+00:00,82.81999969482422,82.81999969482422,82.81999969482422,82.81999969482422,0
2024-03-15 20:00:00+00:00,82.86299896240234,82.86299896240234,82.83999633789062,82.83999633789062,0
2024-03-15 21:00:00+00:00,82.86299896240234,82.86299896240234,82.86299896240234,82.86299896240234,0
2024-03-15 22:00:00+00:00,82.86299896240234,82.86299896240234,82.86299896240234,82.86299896240234,0
2024-03-18 00:00:00+00:00,82.85199737548828,82.87300109863281,82.8489990234375,82.87100219726562,0
2024-03-18 01:00:00+00:00,82.83599853515625,82.86699676513672,82.83599853515625,82.85399627685547,0
2024-03-18 02:00:00+00:00,82.84400177001953,82.85700225830078,82.83100128173828,82.83100128173828,0
2024-03-18 03:00:00+00:00,82.85250091552734,82.87750244140625,82.80000305175781,82.84600067138672,0
2024-03-18 04:00:00+00:00,82.875,82.88500213623047,82.8270034790039,82.83599853515625,0
2024-03-18 05:00:00+00:00,82.89250183105469,82.8949966430664,82.8550033569336,82.85800170898438,0
2024-03-18 06:00:00+00:00,82.87999725341797,82.90750122070312,82.86799621582031,82.88999938964844,0
2024-03-18 07:00:00+00:00,82.89250183105469,82.90499877929688,82.8489990234375,82.875,0
2024-03-18 08:00:00+00:00,82.86699676513672,82.9124984741211,82.8499984741211,82.85600280761719,0
2024-03-18 09:00:00+00:00,82.87999725341797,82.91000366210938,82.85600280761719,82.87999725341797,0
2024-03-18 10:00:00+00:00,82.86299896240234,82.91000366210938,82.86100006103516,82.87899780273438,0
2024-03-18 11:00:00+00:00,82.86000061035156,82.87200164794922,82.85700225830078,82.86799621582031,0
2024-03-18 12:00:00+00:00,82.8550033569336,82.87699890136719,82.8479995727539,82.86699676513672,0
2024-03-18 13:00:00+00:00,82.85600280761719,82.86699676513672,82.84700012207031,82.86699676513672,0
2024-03-18 14:00:00+00:00,82.85800170898438,82.86799621582031,82.8489990234375,82.86299896240234,0
2024-03-18 15:00:00+00:00,82.87200164794922,82.88800048828125,82.85700225830078,82.86199951171875,0
2024-03-18 16:00:00+00:00,82.87000274658203,82.87300109863281,82.87000274658203,82.87000274658203,0
2024-03-18 17:00:00+00:00,82.88600158691406,82.9000015258789,82.88600158691406,82.9000015258789,0
2024-03-18 18:00:00+00:00,82.88600158691406,82.88600158691406,82.88600158691406,82.88600158691406,0
2024-03-18 19:00:00+00:00,82.88600158691406,82.88600158691406,82.88600158691406,82.88600158691406,0
2024-03-18 21:00:00+00:00,82.89600372314453,82.93000030517578,82.87999725341797,82.93000030517578,0
2024-03-18 22:00:00+00:00,82.8949966430664,82.8949966430664,82.89399719238281,82.8949966430664,0
2024-03-18 23:00:00+00:00,82.89199829101562,82.89299774169922,82.89199829101562,82.89199829101562,0
2024-03-19 00:00:00+00:00,82.91899871826172,82.9280014038086,82.85600280761719,82.85600280761719,0
2024-03-19 01:00:00+00:00,82.927001953125,82.93499755859375,82.90599822998047,82.91600036621094,0
2024-03-19 02:00:00+00:00,82.90699768066406,82.927001953125,82.9000015258789,82.9260025024414,0
2024-03-19 03:00:00+00:00,82.93000030517578,82.95249938964844,82.9020004272461,82.90799713134766,0
2024-03-19 04:00:00+00:00,82.93499755859375,82.94499969482422,82.90799713134766,82.90899658203125,0
2024-03-19 05:00:00+00:00,82.93499755859375,82.94499969482422,82.91000366210938,82.91500091552734,0
2024-03-19 06:00:00+00:00,82.93499755859375,82.94999694824219,82.9020004272461,82.91799926757812,0
2024-03-19 07:00:00+00:00,82.97750091552734,82.98750305175781,82.91000366210938,82.91300201416016,0
2024-03-19 08:00:00+00:00,82.96299743652344,83.00499725341797,82.93699645996094,82.95500183105469,0
2024-03-19 09:00:00+00:00,83.0374984741211,83.04499816894531,82.94000244140625,82.96399688720703,0
2024-03-19 10:00:00+00:00,82.99299621582031,83.03500366210938,82.96800231933594,83.00900268554688,0
2024-03-19 11:00:00+00:00,82.97799682617188,83.0,82.96099853515625,82.99400329589844,0
2024-03-19 12:00:00+00:00,82.9749984741211,82.99500274658203,82.96600341796875,82.97699737548828,0
2024-03-19 13:00:00+00:00,82.98600006103516,82.99600219726562,82.97200012207031,82.98400115966797,0
2024-03-19 14:00:00+00:00,82.96700286865234,82.98799896240234,82.96700286865234,82.98600006103516,0
2024-03-19 15:00:00+00:00,82.98500061035156,83.00700378417969,82.96600341796875,82.97899627685547,0
2024-03-19 16:00:00+00:00,82.98699951171875,82.9990005493164,82.98500061035156,82.98600006103516,0
2024-03-19 17:00:00+00:00,82.98699951171875,82.98699951171875,82.98699951171875,82.98699951171875,0
2024-03-19 21:00:00+00:00,82.98699951171875,82.98699951171875,82.98699951171875,82.98699951171875,0
2024-03-19 22:00:00+00:00,83.00900268554688,83.01000213623047,83.00900268554688,83.00900268554688,0
2024-03-19 23:00:00+00:00,83.0,83.01499938964844,82.99400329589844,82.99400329589844,0
2024-03-20 00:00:00+00:00,82.99600219726562,83.00299835205078,82.99199676513672,83.00299835205078,0
2024-03-20 01:00:00+00:00,82.96099853515625,83.00800323486328,82.95800018310547,82.99199676513672,0
2024-03-20 02:00:00+00:00,82.98300170898438,82.99500274658203,82.95999908447266,82.99299621582031,0
2024-03-20 03:00:00+00:00,83.01499938964844,83.03500366210938,82.97899627685547,82.98200225830078,0
2024-03-20 04:00:00+00:00,83.0,83.02749633789062,82.95800018310547,83.01249694824219,0
2024-03-20 05:00:00+00:00,83.06300354003906,83.09500122070312,82.95800018310547,83.01100158691406,0
2024-03-20 06:00:00+00:00,83.05799865722656,83.1050033569336,83.05500030517578,83.0824966430664,0
2024-03-20 07:00:00+00:00,83.06300354003906,83.08999633789062,83.02899932861328,83.06500244140625,0
2024-03-20 08:00:00+00:00,83.1050033569336,83.1449966430664,83.0479965209961,83.08999633789062,0
2024-03-20 09:00:00+00:00,83.125,83.16500091552734,83.07599639892578,83.12000274658203,0
2024-03-20 10:00:00+00:00,83.13800048828125,83.16000366210938,83.11199951171875,83.14399719238281,0
2024-03-20 11:00:00+00:00,83.13500213623047,83.18900299072266,83.12300109863281,83.13600158691406,0
2024-03-20 12:00:00+00:00,83.16799926757812,83.19599914550781,83.13400268554688,83.15599822998047,0
2024-03-20 13:00:00+00:00,83.15599822998047,83.19300079345703,83.15299987792969,83.16699981689453,0
2024-03-20 14:00:00+00:00,83.14900207519531,83.1760025024414,83.13200378417969,83.17400360107422,0
2024-03-20 15:00:00+00:00,83.15699768066406,83.18099975585938,83.14900207519531,83.16899871826172,0
2024-03-20 16:00:00+00:00,83.15599822998047,83.15899658203125,83.15399932861328,83.15799713134766,0
2024-03-20 17:00:00+00:00,83.15599822998047,83.15599822998047,83.15599822998047,83.15599822998047,0
2024-03-20 22:00:00+00:00,83.09200286865234,83.15299987792969,83.09200286865234,83.15299987792969,0
2024-03-20 23:00:00+00:00,83.06999969482422,83.10099792480469,83.06199645996094,83.0999984741211,0
2024-03-21 00:00:00+00:00,83.02100372314453,83.052001953125,83.01799774169922,83.01799774169922,0
2024-03-21 01:00:00+00:00,83.03399658203125,83.03399658203125,83.01000213623047,83.02200317382812,0
2024-03-21 02:00:00+00:00,83.02799987792969,83.03900146484375,83.02400207519531,83.03900146484375,0
2024-03-21 03:00:00+00:00,83.05750274658203,83.15750122070312,83.01799774169922,83.0270004272461,0
2024-03-21 04:00:00+00:00,83.09200286865234,83.11750030517578,83.03500366210938,83.05500030517578,0
2024-03-21 05:00:00+00:00,83.10299682617188,83.13249969482422,83.08999633789062,83.11750030517578,0
2024-03-21 06:00:00+00:00,83.09500122070312,83.13249969482422,83.08499908447266,83.0999984741211,0
2024-03-21 07:00:00+00:00,83.08999633789062,83.11750030517578,83.00800323486328,83.0999984741211,0
2024-03-21 08:00:00+00:00,83.12999725341797,83.1449966430664,83.06500244140625,83.09600067138672,0
2024-03-21 09:00:00+00:00,83.13300323486328,83.15750122070312,83.08499908447266,83.08899688720703,0
2024-03-21 10:00:00+00:00,83.09700012207031,83.14749908447266,83.06700134277344,83.12999725341797,0
2024-03-21 11:00:00+00:00,83.08899688720703,83.13899993896484,83.06099700927734,83.0979995727539,0
2024-03-21 12:00:00+00:00,83.09200286865234,83.09700012207031,83.03900146484375,83.08999633789062,0
2024-03-21 13:00:00+00:00,83.12899780273438,83.12999725341797,83.06199645996094,83.06800079345703,0
2024-03-21 14:00:00+00:00,83.1449966430664,83.1989974975586,83.10099792480469,83.10099792480469,0
2024-03-21 15:00:00+00:00,83.18399810791016,83.18900299072266,83.14800262451172,83.1719970703125,0
2024-03-21 16:00:00+00:00,83.15399932861328,83.18800354003906,83.1510009765625,83.18499755859375,0
2024-03-21 18:00:00+00:00,83.15399932861328,83.15399932861328,83.15399932861328,83.15399932861328,0
2024-03-21 21:00:00+00:00,83.18499755859375,83.18499755859375,83.18499755859375,83.18499755859375,0
2024-03-22 00:00:00+00:00,83.18599700927734,83.19300079345703,83.18000030517578,83.18000030517578,0
2024-03-22 01:00:00+00:00,83.23999786376953,83.24099731445312,83.18299865722656,83.18699645996094,0
2024-03-22 02:00:00+00:00,83.28600311279297,83.28600311279297,83.23500061035156,83.23799896240234,0
2024-03-22 03:00:00+00:00,83.30999755859375,83.33000183105469,83.23200225830078,83.28700256347656,0
2024-03-22 04:00:00+00:00,83.36750030517578,83.40249633789062,83.30000305175781,83.31500244140625,0
2024-03-22 05:00:00+00:00,83.31900024414062,83.38500213623047,83.31300354003906,83.3499984741211,0
2024-03-22 06:00:00+00:00,83.31999969482422,83.3550033569336,83.30999755859375,83.32499694824219,0
2024-03-22 07:00:00+00:00,83.30750274658203,83.36000061035156,83.26100158691406,83.34750366210938,0
