date,liquidity_regime,rolling_std_7d,snn_spike_rate,snn_prob,confidence,decision,snn_correct,saving_day
2024-05-01,MEDIUM_LIQUIDITY,0.0805345137445039,0.4703,0.4309,0.0,USD_FALLBACK,0,0.0
2024-05-02,MEDIUM_LIQUIDITY,0.0802186389518564,0.4766,0.4436,0.0,USD_FALLBACK,0,0.0
2024-05-03,MEDIUM_LIQUIDITY,0.0724792909210724,0.4711,0.4462,0.0,USD_FALLBACK,0,0.0
2024-05-04,MEDIUM_LIQUIDITY,0.0595940861757825,0.4828,0.4771,0.0,USD_FALLBACK,0,0.0
2024-05-05,HIGH_LIQUIDITY,0.0364644007136209,0.4688,0.4744,0.0,USD_FALLBACK,0,0.0
2024-05-06,HIGH_LIQUIDITY,0.0396446507944721,0.4695,0.4766,0.0,USD_FALLBACK,0,0.0
2024-05-07,MEDIUM_LIQUIDITY,0.0429954843074164,0.4633,0.4799,0.0,USD_FALLBACK,0,0.0
2024-05-08,HIGH_LIQUIDITY,0.0356298263682349,0.4586,0.4848,0.0,USD_FALLBACK,0,0.0
2024-05-09,HIGH_LIQUIDITY,0.0382605574342451,0.4602,0.4877,0.0,USD_FALLBACK,0,0.0
2024-05-10,HIGH_LIQUIDITY,0.03817753532834,0.4664,0.5038,0.0,USD_FALLBACK,0,0.0
2024-05-11,HIGH_LIQUIDITY,0.0362897592560647,0.4773,0.5162,0.0,USD_FALLBACK,0,0.0
2024-05-12,HIGH_LIQUIDITY,0.0322821548928913,0.468,0.5029,0.0,USD_FALLBACK,0,0.0
2024-05-13,HIGH_LIQUIDITY,0.0235368215738168,0.4602,0.505,0.0,USD_FALLBACK,0,0.0
2024-05-14,HIGH_LIQUIDITY,0.0265730677797358,0.4594,0.4771,0.0,USD_FALLBACK,0,0.0
2024-05-15,HIGH_LIQUIDITY,0.0314529360446162,0.4531,0.4641,0.0,USD_FALLBACK,0,0.0
2024-05-16,MEDIUM_LIQUIDITY,0.0436361425110419,0.4469,0.4613,0.0,USD_FALLBACK,0,0.0
2024-05-17,MEDIUM_LIQUIDITY,0.0431078531869736,0.443,0.5017,0.0,USD_FALLBACK,0,0.0
2024-05-18,MEDIUM_LIQUIDITY,0.0425088820895853,0.4336,0.5222,0.1876,DIRECT,0,34800.0
2024-05-19,MEDIUM_LIQUIDITY,0.0418361934644365,0.4273,0.5401,0.2028,DIRECT,0,34800.0
2024-05-20,MEDIUM_LIQUIDITY,0.0754891250596197,0.4133,0.5509,0.2062,DIRECT,1,34800.0
2024-05-21,MEDIUM_LIQUIDITY,0.0855438508852385,0.3984,0.571,0.2189,DIRECT,1,34800.0
2024-05-22,MEDIUM_LIQUIDITY,0.0800442957702233,0.3875,0.606,0.2493,DIRECT,0,34800.0
2024-05-23,MEDIUM_LIQUIDITY,0.0924600321942725,0.3727,0.63,0.266,DIRECT,1,34800.0
2024-05-24,MEDIUM_LIQUIDITY,0.0860911588214843,0.3664,0.6461,0.2794,DIRECT,0,34800.0
2024-05-25,MEDIUM_LIQUIDITY,0.0683196183979207,0.3531,0.6778,0.305,DIRECT,0,34800.0
2024-05-26,HIGH_LIQUIDITY,0.0177905999280538,0.3508,0.6993,0.3261,DIRECT,0,34800.0
2024-05-27,MEDIUM_LIQUIDITY,0.0927005484666074,0.3531,0.7058,0.3342,DIRECT,1,34800.0
2024-05-28,MEDIUM_LIQUIDITY,0.0974987114946479,0.3469,0.7248,0.3505,DIRECT,1,34800.0
2024-05-29,MEDIUM_LIQUIDITY,0.0906388251021959,0.3523,0.7681,0.3986,DIRECT,1,34800.0
2024-05-30,MEDIUM_LIQUIDITY,0.1057903172546016,0.3625,0.7672,0.4034,DIRECT,0,34800.0
2024-05-31,MEDIUM_LIQUIDITY,0.1094472107488277,0.3734,0.7326,0.3734,DIRECT,0,34800.0
2024-06-01,MEDIUM_LIQUIDITY,0.112734704878533,0.3883,0.713,0.3612,DIRECT,0,34800.0
2024-06-02,MEDIUM_LIQUIDITY,0.1156842964921519,0.3977,0.6969,0.3496,DIRECT,1,34800.0
2024-06-03,MEDIUM_LIQUIDITY,0.1006360757988835,0.4203,0.6609,0.3248,DIRECT,0,34800.0
2024-06-04,MEDIUM_LIQUIDITY,0.1152660736874602,0.4313,0.6289,0.2974,DIRECT,1,34800.0
2024-06-05,LOW_LIQUIDITY,0.1614872942234087,0.4406,0.594,0.2663,DIRECT,0,34800.0
2024-06-06,LOW_LIQUIDITY,0.1617176968817095,0.4523,0.5661,0.2438,DIRECT,1,34800.0
2024-06-07,LOW_LIQUIDITY,0.165828829191842,0.4703,0.487,0.0,USD_FALLBACK,0,0.0
2024-06-08,LOW_LIQUIDITY,0.1665614529111448,0.4773,0.4853,0.0,USD_FALLBACK,0,0.0
2024-06-09,LOW_LIQUIDITY,0.1639608627048776,0.4852,0.4849,0.0,USD_FALLBACK,0,0.0
2024-06-10,LOW_LIQUIDITY,0.1684966860917174,0.4867,0.5301,0.2254,DIRECT,1,34800.0
2024-06-11,MEDIUM_LIQUIDITY,0.0761035150269728,0.4891,0.5005,0.0,USD_FALLBACK,0,0.0
2024-06-12,MEDIUM_LIQUIDITY,0.0672089886634411,0.4898,0.5043,0.0,USD_FALLBACK,0,0.0
2024-06-13,MEDIUM_LIQUIDITY,0.0460217292869083,0.4859,0.5112,0.0,USD_FALLBACK,0,0.0
2024-06-14,MEDIUM_LIQUIDITY,0.0420722125036625,0.4859,0.512,0.0,USD_FALLBACK,0,0.0
2024-06-15,HIGH_LIQUIDITY,0.036163412786754,0.4992,0.5448,0.2476,DIRECT,0,34800.0
2024-06-16,HIGH_LIQUIDITY,0.0270400378116047,0.5094,0.5635,0.2727,DIRECT,1,34800.0
2024-06-17,HIGH_LIQUIDITY,0.0272736262056885,0.4992,0.5391,0.2417,DIRECT,0,34800.0
2024-06-18,HIGH_LIQUIDITY,0.0294166086697619,0.5016,0.5397,0.2436,DIRECT,0,34800.0
2024-06-19,MEDIUM_LIQUIDITY,0.0592834610076586,0.4922,0.5326,0.231,DIRECT,1,34800.0
